"StudentId","CourseField","YearLevel","GradePercent"
125,"Chemistry",1,85
125,"Math",1,51
125,"Chemistry",4,48
125,"Physics",1,51
125,"Math",1,69
125,"Math",3,99
125,"Biology",3,90
125,"Math",4,76
126,"Math",4,56
126,"Physics",1,96
126,"Physics",1,57
126,"Biology",1,50
126,"Math",2,72
126,"Biology",2,77
126,"Physics",1,90
126,"Physics",4,53
126,"Math",3,88
126,"Math",4,67
127,"Chemistry",2,89
127,"Physics",3,63
127,"Chemistry",2,46
127,"Math",3,45
127,"Math",3,73
127,"Biology",2,47
127,"Chemistry",4,57
127,"Biology",2,88
127,"Chemistry",2,67
127,"Physics",1,67
128,"Physics",2,64
128,"Biology",4,85
128,"Math",2,77
128,"Biology",1,92
128,"Biology",4,51
128,"Biology",4,62
128,"Biology",1,75
128,"Biology",4,64
128,"Physics",2,58
128,"Biology",2,58
129,"Physics",4,56
129,"Biology",3,52
129,"Math",2,56
129,"Chemistry",2,73
129,"Chemistry",3,46
129,"Physics",2,82
129,"Physics",1,73
129,"Biology",2,59
129,"Physics",4,90
129,"Math",1,83
130,"Physics",2,87
130,"Biology",4,65
130,"Biology",4,88
130,"Physics",1,79
130,"Math",3,57
130,"Chemistry",1,82
130,"Physics",1,71
130,"Chemistry",4,49
130,"Chemistry",3,75
130,"Math",4,61
131,"Physics",1,89
131,"Math",1,64
131,"Chemistry",3,54
131,"Biology",1,69
131,"Chemistry",3,66
131,"Biology",3,91
131,"Physics",3,94
131,"Chemistry",4,95
131,"Biology",3,61
131,"Physics",3,73
132,"Math",2,83
132,"Chemistry",1,57
132,"Chemistry",2,66
132,"Chemistry",4,72
132,"Chemistry",2,51
132,"Math",1,98
132,"Physics",3,72
132,"Chemistry",4,75
132,"Biology",1,73
132,"Math",2,79
133,"Chemistry",4,99
133,"Physics",3,45
133,"Biology",1,85
133,"Biology",1,90
133,"Math",3,71
133,"Chemistry",1,85
133,"Chemistry",4,54
133,"Math",2,45
133,"Biology",2,71
133,"Math",3,47
134,"Math",3,95
134,"Biology",4,66
134,"Chemistry",3,57
134,"Biology",3,85
134,"Chemistry",3,79
134,"Math",2,74
134,"Biology",4,62
134,"Chemistry",1,91
134,"Math",3,67
134,"Chemistry",3,90
135,"Chemistry",1,56
135,"Chemistry",4,79
135,"Physics",1,64
135,"Biology",1,52
135,"Math",3,90
135,"Physics",3,83
135,"Math",2,81
135,"Chemistry",3,90
135,"Chemistry",1,54
135,"Physics",4,66
136,"Physics",1,80
136,"Math",3,97
136,"Chemistry",3,92
136,"Chemistry",1,91
136,"Biology",4,91
136,"Math",2,57
136,"Biology",4,87
136,"Chemistry",2,86
136,"Math",4,67
136,"Chemistry",1,84
137,"Chemistry",3,66
137,"Physics",1,96
137,"Math",3,75
137,"Chemistry",3,48
137,"Chemistry",2,80
137,"Physics",2,90
137,"Math",1,99
137,"Chemistry",2,46
137,"Biology",3,58
137,"Biology",1,68
138,"Chemistry",4,63
138,"Math",4,71
138,"Chemistry",1,49
138,"Biology",2,98
138,"Biology",4,92
138,"Math",3,99
138,"Chemistry",4,73
138,"Physics",3,57
138,"Physics",1,51
138,"Math",2,75
139,"Physics",3,94
139,"Physics",3,69
139,"Physics",3,60
139,"Math",2,58
139,"Physics",2,52
139,"Math",1,67
139,"Math",4,79
139,"Physics",1,74
139,"Chemistry",3,99
139,"Physics",3,54
140,"Physics",3,88
140,"Math",2,70
140,"Biology",1,80
140,"Math",4,64
140,"Biology",3,87
140,"Math",2,48
140,"Physics",3,46
140,"Math",1,76
140,"Biology",3,69
140,"Chemistry",2,66
141,"Chemistry",2,88
141,"Physics",2,50
141,"Math",4,78
141,"Physics",2,58
141,"Physics",4,96
141,"Math",2,73
141,"Physics",1,67
141,"Math",2,73
141,"Physics",2,75
141,"Biology",3,65
142,"Chemistry",1,77
142,"Biology",2,60
142,"Physics",2,77
142,"Biology",3,70
142,"Biology",4,48
142,"Physics",3,58
142,"Math",4,59
142,"Physics",3,97
142,"Math",4,53
142,"Biology",3,88
143,"Math",4,68
143,"Chemistry",4,60
143,"Math",4,96
143,"Chemistry",4,47
143,"Chemistry",2,78
143,"Chemistry",3,49
143,"Chemistry",2,80
143,"Biology",1,78
143,"Math",2,97
143,"Biology",2,47
144,"Biology",4,96
144,"Biology",1,96
144,"Chemistry",3,69
144,"Chemistry",1,99
144,"Math",2,73
144,"Physics",3,69
144,"Chemistry",3,48
144,"Physics",4,87
144,"Math",3,79
144,"Physics",3,81
145,"Math",1,91
145,"Math",4,48
145,"Physics",3,94
145,"Biology",2,45
145,"Math",2,89
145,"Chemistry",4,55
145,"Math",2,97
145,"Physics",2,54
145,"Physics",2,69
145,"Biology",2,59
146,"Chemistry",1,70
146,"Physics",2,50
146,"Biology",1,73
146,"Physics",1,66
146,"Physics",4,56
146,"Math",3,91
146,"Chemistry",1,54
146,"Biology",2,63
146,"Chemistry",1,100
146,"Chemistry",3,64
147,"Physics",2,58
147,"Physics",4,74
147,"Physics",2,66
147,"Biology",4,79
147,"Physics",3,93
147,"Biology",1,91
147,"Physics",1,70
147,"Biology",3,90
147,"Physics",1,91
147,"Physics",1,77
148,"Biology",3,73
148,"Math",1,56
148,"Biology",4,98
148,"Chemistry",2,53
148,"Physics",4,58
148,"Biology",3,47
148,"Biology",4,94
148,"Chemistry",2,99
148,"Math",1,85
148,"Physics",2,64
149,"Physics",2,94
149,"Chemistry",3,55
149,"Math",1,82
149,"Math",1,70
149,"Biology",4,82
149,"Math",1,74
149,"Biology",2,80
149,"Physics",1,97
149,"Chemistry",1,95
149,"Biology",2,49
150,"Math",3,60
150,"Math",4,49
150,"Biology",3,49
150,"Physics",2,47
150,"Physics",1,69
150,"Chemistry",2,93
150,"Chemistry",2,60
150,"Biology",3,49
150,"Physics",3,48
150,"Chemistry",3,47
151,"Biology",1,53
151,"Math",3,72
151,"Physics",4,82
151,"Math",1,82
151,"Biology",1,53
151,"Biology",1,73
151,"Biology",1,49
151,"Biology",1,95
151,"Biology",2,68
151,"Math",4,79
152,"Chemistry",4,67
152,"Math",4,48
152,"Biology",3,63
152,"Math",3,57
152,"Chemistry",4,77
152,"Chemistry",1,55
152,"Chemistry",3,85
152,"Math",1,79
152,"Biology",4,100
152,"Chemistry",1,84
153,"Chemistry",4,63
153,"Biology",4,85
153,"Physics",2,47
153,"Chemistry",3,60
153,"Biology",3,88
153,"Math",1,98
153,"Physics",2,48
153,"Biology",2,53
153,"Biology",1,70
153,"Physics",2,48
154,"Biology",1,98
154,"Physics",2,72
154,"Physics",1,52
154,"Physics",1,96
154,"Physics",3,85
154,"Biology",4,92
154,"Chemistry",1,79
154,"Biology",3,92
154,"Chemistry",1,83
154,"Biology",2,54
155,"Math",3,68
155,"Math",3,67
155,"Math",4,60
155,"Math",3,54
155,"Physics",2,98
155,"Chemistry",2,81
155,"Biology",3,80
155,"Chemistry",1,94
155,"Chemistry",4,67
155,"Math",1,73
156,"Biology",3,59
156,"Math",1,99
156,"Chemistry",2,100
156,"Biology",1,88
156,"Math",2,58
156,"Physics",2,46
156,"Biology",3,57
156,"Biology",4,70
156,"Physics",3,57
156,"Chemistry",4,64
157,"Chemistry",2,77
157,"Biology",2,77
157,"Biology",4,69
157,"Biology",3,83
157,"Biology",2,47
157,"Math",2,61
157,"Chemistry",3,70
157,"Math",3,99
157,"Biology",3,77
157,"Biology",1,61
158,"Math",3,58
158,"Biology",3,65
158,"Biology",2,80
158,"Chemistry",2,53
158,"Biology",3,64
158,"Biology",1,47
158,"Math",4,54
158,"Physics",3,54
158,"Chemistry",2,98
158,"Physics",1,95
159,"Physics",1,86
159,"Math",3,80
159,"Physics",2,49
159,"Math",1,65
159,"Physics",2,70
159,"Math",1,58
159,"Physics",3,57
159,"Math",4,82
159,"Physics",2,69
159,"Biology",3,65
160,"Biology",4,96
160,"Math",2,48
160,"Math",3,65
160,"Biology",1,59
160,"Math",3,69
160,"Chemistry",1,91
160,"Physics",1,96
160,"Chemistry",2,84
160,"Math",1,86
160,"Chemistry",1,51
161,"Physics",3,97
161,"Math",3,94
161,"Chemistry",2,59
161,"Chemistry",3,97
161,"Biology",2,73
161,"Chemistry",2,69
161,"Biology",3,97
161,"Math",3,79
161,"Math",2,57
161,"Math",4,98
162,"Physics",2,78
162,"Physics",3,51
162,"Biology",4,64
162,"Biology",4,69
162,"Math",3,46
162,"Chemistry",4,96
162,"Biology",3,92
162,"Math",2,57
162,"Math",3,55
162,"Chemistry",1,60
163,"Biology",1,75
163,"Math",4,85
163,"Biology",4,83
163,"Math",2,58
163,"Physics",2,55
163,"Biology",1,87
163,"Math",4,54
163,"Math",4,56
163,"Biology",1,74
163,"Math",4,62
164,"Math",4,90
164,"Math",2,54
164,"Chemistry",2,91
164,"Math",4,96
164,"Math",4,91
164,"Physics",3,77
164,"Math",1,98
164,"Physics",4,85
164,"Biology",4,60
164,"Physics",3,78
165,"Biology",3,63
165,"Biology",4,94
165,"Math",4,75
165,"Math",1,89
165,"Physics",2,67
165,"Math",2,80
165,"Biology",4,88
165,"Chemistry",3,67
165,"Physics",2,68
165,"Biology",2,62
166,"Biology",2,93
166,"Physics",3,82
166,"Physics",4,66
166,"Chemistry",3,80
166,"Chemistry",3,54
166,"Math",2,57
166,"Chemistry",3,51
166,"Physics",3,77
166,"Math",3,96
166,"Physics",3,51
167,"Biology",2,85
167,"Chemistry",3,97
167,"Chemistry",3,77
167,"Physics",2,80
167,"Chemistry",4,91
167,"Biology",2,73
167,"Biology",1,100
167,"Chemistry",3,92
167,"Math",1,71
167,"Chemistry",1,66
168,"Chemistry",4,89
168,"Math",3,67
168,"Physics",3,74
168,"Math",4,95
168,"Biology",3,52
168,"Math",4,66
168,"Physics",2,69
168,"Chemistry",3,80
168,"Math",1,69
168,"Math",3,62
169,"Math",2,57
169,"Chemistry",4,75
169,"Physics",2,60
169,"Chemistry",2,45
169,"Physics",1,85
169,"Chemistry",3,61
169,"Chemistry",4,48
169,"Biology",2,70
169,"Math",1,79
169,"Physics",4,70
170,"Physics",3,75
170,"Physics",1,53
170,"Physics",1,48
170,"Math",2,88
170,"Math",2,78
170,"Chemistry",3,72
170,"Math",4,97
170,"Chemistry",2,65
170,"Chemistry",1,94
170,"Chemistry",2,95
171,"Biology",2,86
171,"Physics",1,59
171,"Math",2,93
171,"Physics",4,96
171,"Biology",2,95
171,"Biology",4,87
171,"Chemistry",1,81
171,"Math",4,81
171,"Biology",4,67
171,"Physics",1,69
172,"Math",1,71
172,"Chemistry",4,53
172,"Biology",4,89
172,"Chemistry",1,59
172,"Physics",2,91
172,"Physics",4,79
172,"Biology",3,82
172,"Math",2,65
172,"Chemistry",3,73
172,"Chemistry",4,68
173,"Math",3,86
173,"Chemistry",3,68
173,"Math",4,94
173,"Math",1,48
173,"Chemistry",2,68
173,"Physics",2,62
173,"Chemistry",4,58
173,"Biology",4,66
173,"Physics",4,90
173,"Biology",1,57
174,"Biology",1,73
174,"Biology",2,99
174,"Chemistry",2,65
174,"Biology",4,60
174,"Math",2,72
174,"Chemistry",2,86
174,"Chemistry",2,49
174,"Physics",4,93
174,"Chemistry",3,60
174,"Biology",2,99
175,"Chemistry",3,64
175,"Physics",4,87
175,"Physics",2,60
175,"Physics",4,46
175,"Math",1,70
175,"Math",1,55
175,"Chemistry",3,59
175,"Chemistry",1,52
175,"Math",1,72
175,"Biology",1,57
176,"Physics",2,54
176,"Biology",1,68
176,"Biology",4,67
176,"Physics",3,68
176,"Biology",2,51
176,"Biology",3,83
176,"Math",1,62
176,"Chemistry",1,62
176,"Math",3,83
176,"Chemistry",4,94
177,"Biology",4,88
177,"Biology",4,64
177,"Biology",2,48
177,"Math",3,90
177,"Biology",3,46
177,"Chemistry",1,77
177,"Math",1,69
177,"Physics",4,70
177,"Physics",4,60
177,"Physics",1,83
178,"Physics",1,69
178,"Biology",2,83
178,"Physics",2,61
178,"Physics",2,75
178,"Chemistry",3,99
178,"Chemistry",1,77
178,"Chemistry",1,88
178,"Chemistry",4,74
178,"Chemistry",3,49
178,"Physics",3,73
179,"Chemistry",1,60
179,"Physics",1,65
179,"Math",4,60
179,"Biology",1,99
179,"Biology",2,70
179,"Biology",4,96
179,"Math",1,92
179,"Biology",3,93
179,"Biology",3,100
179,"Physics",2,85
180,"Math",3,57
180,"Chemistry",3,79
180,"Math",4,69
180,"Math",3,79
180,"Biology",3,48
180,"Biology",2,82
180,"Chemistry",3,65
180,"Chemistry",3,89
180,"Biology",1,46
180,"Biology",4,95
181,"Physics",1,57
181,"Physics",1,57
181,"Physics",2,67
181,"Chemistry",3,65
181,"Chemistry",2,49
181,"Physics",1,80
181,"Chemistry",2,70
181,"Math",1,58
181,"Physics",1,98
181,"Physics",4,58
182,"Math",2,60
182,"Physics",4,53
182,"Biology",2,51
182,"Math",4,46
182,"Biology",4,55
182,"Biology",4,54
182,"Biology",1,65
182,"Chemistry",3,99
182,"Math",2,86
182,"Physics",2,56
183,"Math",3,54
183,"Physics",1,62
183,"Math",1,79
183,"Chemistry",2,81
183,"Math",1,83
183,"Physics",2,87
183,"Physics",3,81
183,"Physics",1,77
183,"Physics",3,49
183,"Physics",1,61
184,"Physics",3,79
184,"Biology",3,64
184,"Biology",2,58
184,"Math",1,46
184,"Chemistry",4,79
184,"Math",3,68
184,"Chemistry",2,80
184,"Math",3,79
184,"Chemistry",1,83
184,"Biology",4,64
185,"Physics",3,46
185,"Biology",1,82
185,"Chemistry",4,50
185,"Math",4,74
185,"Physics",1,78
185,"Math",2,56
185,"Biology",4,59
185,"Math",1,81
185,"Chemistry",3,83
185,"Biology",2,89
186,"Chemistry",2,88
186,"Physics",3,79
186,"Physics",3,62
186,"Physics",2,59
186,"Math",1,84
186,"Physics",2,93
186,"Math",2,58
186,"Math",2,68
186,"Chemistry",3,55
186,"Physics",1,67
187,"Chemistry",1,52
187,"Physics",2,83
187,"Biology",3,53
187,"Biology",3,82
187,"Physics",4,70
187,"Biology",2,88
187,"Chemistry",2,82
187,"Physics",3,65
187,"Math",3,50
187,"Biology",1,88
188,"Chemistry",1,62
188,"Physics",1,96
188,"Biology",4,84
188,"Math",3,100
188,"Math",1,70
188,"Chemistry",4,70
188,"Biology",4,84
188,"Biology",1,91
188,"Biology",1,79
188,"Chemistry",1,58
189,"Biology",4,62
189,"Math",2,100
189,"Chemistry",4,70
189,"Physics",1,63
189,"Physics",3,59
189,"Math",1,58
189,"Physics",3,46
189,"Physics",3,46
189,"Chemistry",1,49
189,"Chemistry",1,59
190,"Chemistry",3,55
190,"Biology",2,79
190,"Math",1,61
190,"Physics",1,63
190,"Chemistry",2,83
190,"Math",4,53
190,"Math",3,53
190,"Physics",3,88
190,"Biology",2,83
190,"Math",1,97
191,"Physics",2,71
191,"Biology",4,95
191,"Biology",2,70
191,"Biology",3,63
191,"Math",4,69
191,"Physics",1,49
191,"Chemistry",1,95
191,"Math",2,80
191,"Math",1,51
191,"Chemistry",1,50
192,"Biology",4,69
192,"Math",4,51
192,"Biology",4,60
192,"Biology",3,48
192,"Physics",3,68
192,"Math",4,83
192,"Physics",4,62
192,"Physics",2,51
192,"Physics",1,71
192,"Math",4,84
193,"Math",3,80
193,"Physics",3,73
193,"Physics",1,86
193,"Physics",4,70
193,"Physics",1,62
193,"Math",2,97
193,"Biology",2,77
193,"Math",2,80
193,"Math",4,78
193,"Physics",2,79
194,"Chemistry",4,66
194,"Physics",4,46
194,"Biology",3,58
194,"Math",2,72
194,"Math",4,70
194,"Biology",4,53
194,"Chemistry",3,68
194,"Math",4,67
194,"Math",3,73
194,"Biology",1,72
195,"Chemistry",4,86
195,"Biology",3,81
195,"Math",3,66
195,"Physics",1,63
195,"Physics",2,61
195,"Biology",2,59
195,"Chemistry",2,65
195,"Biology",2,75
195,"Biology",3,97
195,"Math",3,77
196,"Physics",1,48
196,"Biology",2,67
196,"Physics",2,94
196,"Physics",1,54
196,"Physics",3,81
196,"Biology",3,94
196,"Math",1,88
196,"Biology",3,57
196,"Chemistry",2,68
196,"Biology",2,66
197,"Math",4,64
197,"Math",3,47
197,"Math",2,82
197,"Math",4,81
197,"Biology",2,70
197,"Physics",1,58
197,"Math",2,74
197,"Biology",2,73
197,"Physics",3,61
197,"Chemistry",1,71
198,"Chemistry",3,78
198,"Math",2,67
198,"Physics",1,89
198,"Physics",1,80
198,"Physics",1,45
198,"Biology",4,92
198,"Math",2,98
198,"Biology",4,95
198,"Chemistry",4,90
198,"Chemistry",1,47
199,"Physics",4,46
199,"Math",2,96
199,"Chemistry",3,95
199,"Chemistry",3,82
199,"Physics",3,47
199,"Chemistry",4,65
199,"Math",3,87
199,"Physics",3,49
199,"Chemistry",4,80
199,"Biology",3,60
200,"Chemistry",4,52
200,"Biology",2,80
200,"Biology",3,56
200,"Physics",1,76
200,"Physics",4,57
200,"Chemistry",2,68
200,"Chemistry",1,47
200,"Chemistry",2,72
200,"Chemistry",3,52
200,"Biology",3,81
201,"Biology",4,50
201,"Chemistry",4,50
201,"Chemistry",3,74
201,"Chemistry",1,55
201,"Biology",2,95
201,"Chemistry",4,49
201,"Math",2,67
201,"Physics",4,45
201,"Math",2,51
201,"Physics",3,96
202,"Physics",3,54
202,"Physics",3,92
202,"Physics",1,97
202,"Physics",1,90
202,"Math",1,63
202,"Math",3,87
202,"Physics",1,66
202,"Biology",4,66
202,"Math",4,84
202,"Chemistry",4,68
203,"Math",1,63
203,"Biology",2,56
203,"Biology",2,83
203,"Biology",4,98
203,"Chemistry",4,57
203,"Chemistry",1,99
203,"Biology",2,50
203,"Chemistry",4,86
203,"Biology",1,80
203,"Chemistry",1,82
204,"Math",3,87
204,"Physics",3,97
204,"Biology",1,81
204,"Physics",4,99
204,"Physics",1,85
204,"Biology",1,95
204,"Biology",2,81
204,"Biology",2,92
204,"Biology",2,81
204,"Physics",3,49
205,"Math",3,83
205,"Chemistry",3,74
205,"Chemistry",4,65
205,"Physics",3,73
205,"Physics",3,62
205,"Chemistry",2,90
205,"Math",4,66
205,"Biology",4,94
205,"Biology",4,48
205,"Chemistry",3,89
206,"Chemistry",3,88
206,"Chemistry",4,81
206,"Physics",3,66
206,"Math",4,75
206,"Biology",4,61
206,"Chemistry",3,91
206,"Chemistry",1,76
206,"Chemistry",1,92
206,"Physics",2,81
206,"Math",4,49
207,"Chemistry",2,91
207,"Physics",2,96
207,"Chemistry",4,89
207,"Math",1,70
207,"Physics",2,57
207,"Chemistry",4,96
207,"Math",1,49
207,"Physics",2,81
207,"Chemistry",2,88
207,"Math",3,96
208,"Chemistry",1,71
208,"Chemistry",4,56
208,"Math",2,51
208,"Physics",1,80
208,"Math",3,54
208,"Biology",4,84
208,"Physics",2,68
208,"Math",3,49
208,"Math",4,55
208,"Chemistry",4,80
209,"Math",1,71
209,"Chemistry",4,87
209,"Chemistry",2,79
209,"Physics",1,91
209,"Physics",2,48
209,"Math",2,91
209,"Chemistry",1,58
209,"Physics",4,53
209,"Chemistry",3,58
209,"Physics",1,59
210,"Biology",2,67
210,"Biology",1,61
210,"Chemistry",2,54
210,"Physics",1,98
210,"Physics",3,79
210,"Math",2,90
210,"Physics",3,99
210,"Physics",4,85
210,"Chemistry",2,77
210,"Physics",1,57
211,"Biology",2,78
211,"Biology",3,92
211,"Chemistry",2,49
211,"Math",1,53
211,"Biology",1,79
211,"Math",2,89
211,"Physics",1,86
211,"Math",3,67
211,"Chemistry",4,55
211,"Biology",1,77
212,"Physics",1,56
212,"Physics",4,62
212,"Chemistry",2,63
212,"Biology",3,72
212,"Physics",1,92
212,"Chemistry",3,77
212,"Chemistry",1,52
212,"Chemistry",3,62
212,"Physics",3,51
212,"Biology",2,75
213,"Math",1,81
213,"Chemistry",1,77
213,"Biology",1,81
213,"Biology",1,56
213,"Chemistry",4,63
213,"Math",4,89
213,"Biology",2,55
213,"Math",1,55
213,"Math",3,67
213,"Biology",2,99
214,"Chemistry",1,92
214,"Math",3,81
214,"Physics",3,91
214,"Math",2,61
214,"Chemistry",3,72
214,"Biology",1,75
214,"Chemistry",2,84
214,"Physics",1,68
214,"Chemistry",3,86
214,"Physics",2,58
215,"Biology",4,73
215,"Math",1,53
215,"Chemistry",2,87
215,"Biology",4,45
215,"Biology",4,61
215,"Biology",2,47
215,"Chemistry",3,86
215,"Math",4,97
215,"Physics",4,96
215,"Physics",3,78
216,"Physics",1,97
216,"Math",2,73
216,"Physics",2,84
216,"Math",3,72
216,"Chemistry",1,83
216,"Biology",1,53
216,"Physics",2,99
216,"Biology",3,55
216,"Math",4,48
216,"Math",4,63
217,"Chemistry",4,55
217,"Biology",1,88
217,"Chemistry",1,71
217,"Biology",3,81
217,"Chemistry",3,71
217,"Physics",3,47
217,"Chemistry",4,100
217,"Biology",3,56
217,"Physics",3,57
217,"Math",2,89
218,"Math",4,53
218,"Biology",4,69
218,"Biology",2,92
218,"Physics",3,65
218,"Chemistry",3,95
218,"Physics",3,81
218,"Physics",1,71
218,"Biology",3,76
218,"Biology",2,54
218,"Physics",3,73
219,"Biology",1,86
219,"Math",4,48
219,"Math",1,61
219,"Math",4,97
219,"Chemistry",4,49
219,"Physics",4,55
219,"Math",2,61
219,"Math",3,87
219,"Biology",2,94
219,"Physics",3,85
220,"Biology",1,52
220,"Chemistry",1,55
220,"Biology",2,83
220,"Physics",3,66
220,"Physics",3,70
220,"Physics",3,94
220,"Chemistry",3,79
220,"Biology",2,50
220,"Chemistry",4,88
220,"Math",3,72
221,"Chemistry",1,50
221,"Biology",2,89
221,"Math",3,73
221,"Math",4,84
221,"Math",4,75
221,"Chemistry",4,53
221,"Physics",4,75
221,"Math",3,89
221,"Chemistry",3,89
221,"Physics",1,45
222,"Math",2,78
222,"Chemistry",3,62
222,"Physics",1,76
222,"Chemistry",3,46
222,"Physics",1,79
222,"Math",4,75
222,"Chemistry",2,80
222,"Math",3,95
222,"Chemistry",4,69
222,"Math",2,84
223,"Physics",1,93
223,"Physics",3,76
223,"Math",3,46
223,"Chemistry",3,66
223,"Math",2,80
223,"Physics",4,56
223,"Math",1,73
223,"Physics",4,60
223,"Physics",2,59
223,"Chemistry",2,95
224,"Physics",1,85
224,"Physics",4,73
224,"Physics",3,98
224,"Math",4,74
224,"Chemistry",4,69
224,"Chemistry",3,46
224,"Biology",1,76
224,"Math",3,96
224,"Physics",4,75
224,"Math",3,65
225,"Physics",4,65
225,"Chemistry",3,76
225,"Biology",3,87
225,"Chemistry",4,79
225,"Biology",4,69
225,"Biology",2,51
225,"Chemistry",3,90
225,"Chemistry",3,90
225,"Chemistry",1,88
225,"Biology",3,87
226,"Math",2,59
226,"Biology",3,88
226,"Biology",2,58
226,"Physics",4,84
226,"Physics",4,66
226,"Math",3,95
226,"Physics",4,67
226,"Math",2,93
226,"Biology",3,99
226,"Math",1,84
227,"Math",1,79
227,"Chemistry",4,70
227,"Physics",1,52
227,"Math",3,96
227,"Biology",3,83
227,"Chemistry",2,46
227,"Math",1,75
227,"Biology",3,90
227,"Math",4,63
227,"Biology",2,61
228,"Physics",2,92
228,"Physics",2,47
228,"Physics",1,56
228,"Chemistry",3,45
228,"Biology",1,52
228,"Biology",2,63
228,"Math",1,99
228,"Biology",1,69
228,"Chemistry",4,48
228,"Physics",2,64
229,"Biology",2,84
229,"Math",1,69
229,"Chemistry",2,59
229,"Math",1,74
229,"Math",3,61
229,"Math",3,80
229,"Math",1,61
229,"Biology",1,46
229,"Physics",2,54
229,"Chemistry",3,52
230,"Physics",2,74
230,"Math",4,56
230,"Biology",4,89
230,"Math",3,69
230,"Chemistry",3,67
230,"Biology",1,79
230,"Chemistry",2,80
230,"Math",4,60
230,"Math",3,92
230,"Biology",4,88
231,"Physics",4,98
231,"Biology",3,67
231,"Physics",4,62
231,"Chemistry",1,63
231,"Math",4,65
231,"Math",4,99
231,"Biology",2,52
231,"Biology",4,85
231,"Physics",1,64
231,"Physics",2,87
232,"Physics",3,94
232,"Chemistry",2,84
232,"Biology",1,69
232,"Chemistry",4,66
232,"Biology",2,97
232,"Physics",2,80
232,"Math",3,75
232,"Biology",1,69
232,"Physics",3,52
232,"Chemistry",4,75
233,"Physics",2,48
233,"Biology",4,48
233,"Biology",3,67
233,"Chemistry",1,79
233,"Math",1,63
233,"Math",1,70
233,"Math",3,96
233,"Chemistry",4,48
233,"Chemistry",1,72
233,"Biology",4,60
234,"Biology",2,86
234,"Physics",1,70
234,"Biology",4,88
234,"Physics",1,91
234,"Physics",1,64
234,"Physics",3,52
234,"Biology",2,53
234,"Chemistry",4,80
234,"Physics",3,70
234,"Math",1,98
235,"Math",4,63
235,"Physics",4,59
235,"Biology",1,61
235,"Chemistry",1,48
235,"Biology",1,77
235,"Chemistry",3,96
235,"Physics",3,79
235,"Physics",3,50
235,"Math",1,57
235,"Biology",2,60
236,"Biology",1,89
236,"Math",1,51
236,"Math",4,72
236,"Math",2,66
236,"Chemistry",4,78
236,"Physics",3,83
236,"Biology",1,48
236,"Biology",4,80
236,"Biology",2,89
236,"Chemistry",1,64
237,"Math",3,93
237,"Math",4,58
237,"Biology",4,74
237,"Biology",3,51
237,"Chemistry",2,79
237,"Physics",3,84
237,"Physics",2,69
237,"Biology",3,83
237,"Biology",2,71
237,"Physics",2,83
238,"Physics",1,69
238,"Biology",1,49
238,"Math",1,67
238,"Math",1,95
238,"Physics",4,49
238,"Biology",2,98
238,"Biology",3,63
238,"Chemistry",4,89
238,"Biology",1,63
238,"Physics",2,73
239,"Math",4,73
239,"Math",4,59
239,"Biology",2,50
239,"Physics",1,50
239,"Math",4,96
239,"Physics",1,81
239,"Physics",4,54
239,"Chemistry",4,74
239,"Math",3,92
239,"Math",4,87
240,"Physics",4,78
240,"Biology",2,52
240,"Math",2,95
240,"Chemistry",1,65
240,"Chemistry",2,99
240,"Chemistry",3,46
240,"Chemistry",2,62
240,"Chemistry",3,63
240,"Biology",3,85
240,"Chemistry",3,51
241,"Math",3,91
241,"Math",3,62
241,"Physics",3,66
241,"Biology",2,65
241,"Biology",1,54
241,"Biology",1,92
241,"Physics",1,45
241,"Biology",1,93
241,"Math",2,98
241,"Physics",1,67
242,"Chemistry",3,92
242,"Biology",3,72
242,"Math",3,79
242,"Math",4,75
242,"Physics",3,91
242,"Physics",3,46
242,"Math",2,47
242,"Physics",1,63
242,"Physics",1,83
242,"Chemistry",4,53
243,"Chemistry",1,74
243,"Math",4,50
243,"Chemistry",2,89
243,"Physics",4,61
243,"Math",4,72
243,"Chemistry",2,57
243,"Math",3,64
243,"Math",4,73
243,"Biology",3,97
243,"Math",4,60
244,"Biology",3,51
244,"Physics",1,73
244,"Chemistry",1,66
244,"Math",4,48
244,"Math",1,89
244,"Biology",3,58
244,"Math",4,86
244,"Math",1,85
244,"Biology",4,85
244,"Biology",4,77
245,"Chemistry",1,84
245,"Math",1,81
245,"Math",3,76
245,"Physics",2,69
245,"Math",1,49
245,"Math",4,63
245,"Biology",2,95
245,"Physics",4,99
245,"Biology",1,93
245,"Chemistry",4,97
246,"Math",4,82
246,"Biology",3,84
246,"Math",3,62
246,"Chemistry",3,54
246,"Biology",4,53
246,"Physics",3,99
246,"Chemistry",3,90
246,"Math",4,97
